Postcode,Bedrooms,RentalUnitDesc,VUDate,VTDate,TENDate,RUUseType,HousingServiceCentre,VUDays,VTDays,TotalVAC,LGA,StateElectorate
4510,5,DETACHED HOUSE,26/02/2018,9/03/2018,29/03/2018,Public Housing,103,11,20,31,MORETON BAY,MORAYFIELD
4744,4,DETACHED HOUSE,1/11/2017,14/12/2017,13/02/2018,Public Housing,203,43,61,104,ISAAC,BURDEKIN
4075,2,APARTMENT,16/10/2017,25/10/2017,2/11/2017,Public Housing,104,9,8,17,BRISBANE,MOUNT OMMANEY
4875,2,ATTACHED HOUSING,25/05/2018,25/05/2018,28/05/2018,Aboriginal and Torres Strait Islander Housing,210,0,3,3,TORRES,COOK
4165,2,APARTMENT,9/08/2017,7/09/2017,18/09/2017,Public Housing,106,29,11,40,REDLAND,REDLANDS
4165,2,APARTMENT,31/08/2017,18/09/2017,18/09/2017,Public Housing,106,18,0,18,REDLAND,REDLANDS
4021,2,SENIOR UNIT,31/08/2017,14/09/2017,25/09/2017,Public Housing,110,14,11,25,MORETON BAY,MURRUMBA
4680,2,DETACHED HOUSE,5/12/2017,2/01/2018,26/02/2018,Aboriginal and Torres Strait Islander Housing,212,28,55,83,GLADSTONE,GLADSTONE
4215,2,APARTMENT,29/09/2017,6/10/2017,17/10/2017,Public Housing,204,7,11,18,GOLD COAST,SOUTHPORT
4161,4,DETACHED HOUSE,14/11/2017,16/11/2017,15/01/2018,Public Housing,106,2,60,62,REDLAND,CAPALABA
4173,2,APARTMENT,1/11/2017,15/11/2017,24/11/2017,Public Housing,109,14,9,23,BRISBANE,CHATSWORTH
4128,2,APARTMENT,4/10/2017,16/10/2017,16/10/2017,Public Housing,101,12,0,12,LOGAN,SPRINGWOOD
4128,2,APARTMENT,13/02/2018,27/02/2018,1/03/2018,Public Housing,101,14,2,16,LOGAN,SPRINGWOOD
4128,2,APARTMENT,25/09/2017,12/10/2017,17/10/2017,Public Housing,101,17,5,22,LOGAN,SPRINGWOOD
4178,2,APARTMENT,21/02/2018,12/03/2018,16/03/2018,Public Housing,109,19,4,23,BRISBANE,LYTTON
4178,2,APARTMENT,29/05/2017,31/07/2017,5/09/2017,Public Housing,109,63,36,99,BRISBANE,LYTTON
4178,2,APARTMENT,19/02/2018,8/05/2018,24/05/2018,Public Housing,109,78,16,94,BRISBANE,LYTTON
4419,4,DETACHED HOUSE,1/11/2017,14/12/2017,9/02/2018,Public Housing,207,43,57,100,WESTERN DOWNS,CALLIDE
4053,1,APARTMENT,30/06/2017,19/07/2017,31/07/2017,Public Housing,108,19,12,31,BRISBANE,EVERTON
4487,2,DUAL OCCUPANCY,18/09/2017,18/09/2017,18/09/2017,Aboriginal and Torres Strait Islander Housing,207,0,0,0,BALONNE,WARREGO
4487,2,DUAL OCCUPANCY,18/09/2017,22/09/2017,28/09/2017,Aboriginal and Torres Strait Islander Housing,207,4,6,10,BALONNE,WARREGO
4207,2,APARTMENT,30/06/2017,18/07/2017,21/07/2017,Public Housing,101,18,3,21,LOGAN,MACALISTER
4703,2,APARTMENT,1/11/2017,14/11/2017,15/11/2017,Public Housing,206,13,1,14,LIVINGSTONE,KEPPEL
4020,2,APARTMENT,21/12/2017,13/01/2018,19/01/2018,Public Housing,110,23,6,29,MORETON BAY,REDCLIFFE
4558,2,APARTMENT,23/04/2018,2/05/2018,18/05/2018,Public Housing,205,9,16,25,SUNSHINE COAST,MAROOCHYDORE
4558,2,APARTMENT,23/05/2018,4/06/2018,13/06/2018,Public Housing,205,12,9,21,SUNSHINE COAST,MAROOCHYDORE
4558,2,APARTMENT,26/03/2018,6/04/2018,2/05/2018,Public Housing,205,11,26,37,SUNSHINE COAST,MAROOCHYDORE
4558,2,APARTMENT,6/11/2017,17/11/2017,4/12/2017,Public Housing,205,11,17,28,SUNSHINE COAST,MAROOCHYDORE
4178,4,DETACHED HOUSE,16/05/2018,14/06/2018,28/06/2018,Public Housing,109,29,14,43,BRISBANE,LYTTON
4170,1,APARTMENT,19/06/2017,26/06/2017,5/07/2017,Public Housing,109,7,9,16,BRISBANE,BULIMBA
4105,2,APARTMENT,16/03/2018,3/04/2018,6/04/2018,Public Housing,107,18,3,21,BRISBANE,MILLER
4558,1,SENIOR UNIT,22/12/2017,22/01/2018,7/02/2018,Public Housing,205,31,16,47,SUNSHINE COAST,MAROOCHYDORE
4225,1,APARTMENT,29/05/2018,7/06/2018,15/06/2018,Public Housing,204,9,8,17,GOLD COAST,CURRUMBIN
4114,2,ATTACHED HOUSING,29/06/2017,14/07/2017,18/07/2017,Public Housing,101,15,4,19,LOGAN,WOODRIDGE
4114,2,ATTACHED HOUSING,3/05/2018,17/05/2018,25/05/2018,Public Housing,101,14,8,22,LOGAN,WOODRIDGE
4556,2,APARTMENT,20/03/2018,4/04/2018,23/04/2018,Public Housing,205,15,19,34,SUNSHINE COAST,BUDERIM
4556,2,APARTMENT,31/01/2018,26/02/2018,14/03/2018,Public Housing,205,26,16,42,SUNSHINE COAST,BUDERIM
4561,2,APARTMENT,20/09/2017,18/10/2017,20/10/2017,Public Housing,205,28,2,30,SUNSHINE COAST,NICKLIN
4032,2,APARTMENT,6/12/2017,21/12/2017,3/01/2018,Public Housing,105,15,13,28,BRISBANE,STAFFORD
4032,2,APARTMENT,10/11/2017,28/11/2017,8/12/2017,Public Housing,105,18,10,28,BRISBANE,STAFFORD
4032,2,APARTMENT,21/02/2018,5/03/2018,21/03/2018,Public Housing,105,12,16,28,BRISBANE,STAFFORD
4053,2,APARTMENT,27/10/2017,9/11/2017,4/12/2017,Public Housing,105,13,25,38,BRISBANE,EVERTON
4020,2,APARTMENT,8/03/2018,23/03/2018,28/03/2018,Public Housing,110,15,5,20,MORETON BAY,REDCLIFFE
4207,2,APARTMENT,5/06/2018,21/06/2018,27/06/2018,Public Housing,101,16,6,22,LOGAN,MACALISTER
4519,2,APARTMENT,9/02/2018,22/02/2018,28/03/2018,Public Housing,205,13,34,47,SUNSHINE COAST,CALOUNDRA
4419,4,DETACHED HOUSE,8/02/2018,8/02/2018,8/02/2018,Public Housing,207,0,0,0,WESTERN DOWNS,CALLIDE
4507,2,APARTMENT,3/10/2017,12/10/2017,19/10/2017,Public Housing,103,9,7,16,MORETON BAY,PUMICESTONE
4507,2,APARTMENT,8/03/2018,23/03/2018,5/04/2018,Public Housing,103,15,13,28,MORETON BAY,PUMICESTONE
4510,1,APARTMENT,13/11/2017,21/11/2017,29/11/2017,Public Housing,103,8,8,16,MORETON BAY,MORAYFIELD
4510,1,APARTMENT,30/11/2017,13/12/2017,19/12/2017,Public Housing,103,13,6,19,MORETON BAY,MORAYFIELD
4510,1,APARTMENT,10/01/2018,22/01/2018,1/02/2018,Public Housing,103,12,10,22,MORETON BAY,MORAYFIELD
4078,4,DETACHED HOUSE,13/12/2017,10/01/2018,10/01/2018,Public Housing,104,28,0,28,BRISBANE,INALA
4163,2,APARTMENT,25/09/2017,11/10/2017,12/10/2017,Public Housing,106,16,1,17,REDLAND,OODGEROO
4163,2,APARTMENT,27/06/2017,18/08/2017,25/08/2017,Public Housing,106,52,7,59,REDLAND,OODGEROO
4051,2,APARTMENT,11/12/2017,18/12/2017,22/12/2017,Public Housing,108,7,4,11,BRISBANE,FERNY GROVE
4507,2,SENIOR UNIT,5/12/2017,15/12/2017,18/12/2017,Public Housing,103,10,3,13,MORETON BAY,PUMICESTONE
4507,2,SENIOR UNIT,2/01/2018,19/01/2018,1/02/2018,Public Housing,103,17,13,30,MORETON BAY,PUMICESTONE
4670,2,DUPLEX,19/04/2018,2/05/2018,4/05/2018,Aboriginal and Torres Strait Islander Housing,208,13,2,15,BUNDABERG,BUNDABERG
4670,2,DUPLEX,9/06/2017,3/07/2017,10/07/2017,Aboriginal and Torres Strait Islander Housing,208,24,7,31,BUNDABERG,BUNDABERG
4031,2,APARTMENT,22/08/2017,1/09/2017,26/09/2017,Public Housing,105,10,25,35,BRISBANE,CLAYFIELD
4031,2,APARTMENT,9/05/2018,18/05/2018,5/06/2018,Public Housing,105,9,18,27,BRISBANE,CLAYFIELD
4031,2,APARTMENT,7/11/2017,7/02/2018,21/03/2018,Public Housing,105,92,42,134,BRISBANE,CLAYFIELD
4556,2,APARTMENT,8/08/2017,22/08/2017,11/09/2017,Public Housing,205,14,20,34,SUNSHINE COAST,BUDERIM
4870,2,APARTMENT,24/04/2018,8/05/2018,15/05/2018,Public Housing,202,14,7,21,CAIRNS,CAIRNS
4305,2,APARTMENT,1/09/2017,12/09/2017,18/09/2017,Public Housing,102,11,6,17,IPSWICH,IPSWICH WEST
4817,4,DETACHED HOUSE,25/01/2018,25/01/2018,25/01/2018,Aboriginal and Torres Strait Islander Housing,201,0,0,0,TOWNSVILLE,THURINGOWA
4019,2,APARTMENT,3/10/2017,11/10/2017,18/10/2017,Public Housing,110,8,7,15,MORETON BAY,REDCLIFFE
4019,2,APARTMENT,12/12/2017,2/01/2018,19/01/2018,Public Housing,110,21,17,38,MORETON BAY,REDCLIFFE
4551,4,DETACHED HOUSE,19/09/2017,5/10/2017,10/10/2017,Public Housing,205,16,5,21,SUNSHINE COAST,CALOUNDRA
4560,3,DUPLEX,18/10/2017,1/11/2017,9/11/2017,Public Housing,205,14,8,22,SUNSHINE COAST,NINDERRY
4305,2,SENIOR UNIT,18/10/2017,25/10/2017,1/11/2017,Public Housing,102,7,7,14,IPSWICH,IPSWICH WEST
4305,2,SENIOR UNIT,3/04/2018,12/04/2018,10/05/2018,Public Housing,102,9,28,37,IPSWICH,IPSWICH WEST
4868,4,DETACHED HOUSE,18/10/2017,18/10/2017,19/10/2017,Public Housing,202,0,1,1,CAIRNS,MULGRAVE
4670,4,DETACHED HOUSE,23/10/2017,8/11/2017,13/11/2017,Aboriginal and Torres Strait Islander Housing,208,16,5,21,BUNDABERG,BUNDABERG
4750,2,APARTMENT,12/02/2018,22/02/2018,27/02/2018,Public Housing,203,10,5,15,MACKAY,WHITSUNDAY
4750,2,APARTMENT,7/08/2017,24/08/2017,29/08/2017,Public Housing,203,17,5,22,MACKAY,WHITSUNDAY
4060,2,APARTMENT,3/11/2017,27/11/2017,29/11/2017,Public Housing,108,24,2,26,BRISBANE,COOPER
4812,2,APARTMENT,23/08/2017,29/08/2017,5/09/2017,Public Housing,201,6,7,13,TOWNSVILLE,TOWNSVILLE
4670,4,DETACHED HOUSE,13/06/2017,3/07/2017,4/07/2017,Public Housing,208,20,1,21,BUNDABERG,BUNDABERG
4558,2,APARTMENT,30/01/2018,20/02/2018,16/03/2018,Public Housing,205,21,24,45,SUNSHINE COAST,MAROOCHYDORE
4558,2,APARTMENT,17/05/2018,30/05/2018,27/06/2018,Public Housing,205,13,28,41,SUNSHINE COAST,MAROOCHYDORE
4214,3,DETACHED HOUSE,30/11/2017,6/12/2017,8/12/2017,Public Housing,204,6,2,8,GOLD COAST,BONNEY
4810,2,APARTMENT,21/08/2017,28/08/2017,6/09/2017,Public Housing,201,7,9,16,TOWNSVILLE,TOWNSVILLE
4810,2,APARTMENT,4/07/2017,12/07/2017,9/08/2017,Public Housing,201,8,28,36,TOWNSVILLE,TOWNSVILLE
4810,2,APARTMENT,15/12/2017,22/12/2017,22/12/2017,Public Housing,201,7,0,7,TOWNSVILLE,TOWNSVILLE
4053,2,APARTMENT,1/03/2018,13/03/2018,29/03/2018,Public Housing,105,12,16,28,BRISBANE,EVERTON
4104,2,APARTMENT,30/06/2017,14/07/2017,24/07/2017,Public Housing,107,14,10,24,BRISBANE,MILLER
4104,2,APARTMENT,25/07/2017,25/07/2017,27/07/2017,Public Housing,107,0,2,2,BRISBANE,MILLER
4350,2,APARTMENT,24/11/2017,30/11/2017,19/04/2018,Public Housing,207,6,140,146,TOOWOOMBA,TOOWOOMBA NORTH
4350,2,APARTMENT,13/03/2018,20/03/2018,5/06/2018,Public Housing,207,7,77,84,TOOWOOMBA,TOOWOOMBA NORTH
4019,4,DETACHED HOUSE,8/03/2018,14/03/2018,17/04/2018,Public Housing,110,6,34,40,MORETON BAY,REDCLIFFE
4121,2,APARTMENT,28/09/2017,18/10/2017,1/11/2017,Public Housing,107,20,14,34,BRISBANE,GREENSLOPES
4121,2,APARTMENT,13/02/2018,28/02/2018,19/03/2018,Public Housing,107,15,19,34,BRISBANE,GREENSLOPES
4650,2,APARTMENT,6/07/2017,17/07/2017,18/07/2017,Public Housing,213,11,1,12,FRASER COAST,MARYBOROUGH
4163,2,APARTMENT,26/06/2017,6/07/2017,8/08/2017,Public Housing,106,10,33,43,REDLAND,OODGEROO
4170,2,APARTMENT,31/07/2017,9/08/2017,22/08/2017,Public Housing,109,9,13,22,BRISBANE,BULIMBA
4220,2,APARTMENT,22/01/2018,1/02/2018,12/02/2018,Public Housing,204,10,11,21,GOLD COAST,BURLEIGH
4215,1,APARTMENT,6/03/2018,8/03/2018,20/03/2018,Public Housing,204,2,12,14,GOLD COAST,BONNEY
4215,1,APARTMENT,2/02/2018,8/03/2018,23/03/2018,Public Housing,204,34,15,49,GOLD COAST,BONNEY
4215,1,APARTMENT,2/02/2018,8/03/2018,13/03/2018,Public Housing,204,34,5,39,GOLD COAST,BONNEY
4215,1,APARTMENT,2/02/2018,8/03/2018,12/03/2018,Public Housing,204,34,4,38,GOLD COAST,BONNEY
4215,1,APARTMENT,2/02/2018,8/03/2018,19/04/2018,Public Housing,204,34,42,76,GOLD COAST,BONNEY
4215,1,APARTMENT,2/02/2018,8/03/2018,15/03/2018,Public Housing,204,34,7,41,GOLD COAST,BONNEY
4215,1,APARTMENT,2/02/2018,8/03/2018,23/03/2018,Public Housing,204,34,15,49,GOLD COAST,BONNEY
4215,1,APARTMENT,2/02/2018,8/03/2018,20/03/2018,Public Housing,204,34,12,46,GOLD COAST,BONNEY
4215,1,APARTMENT,2/02/2018,8/03/2018,14/03/2018,Public Housing,204,34,6,40,GOLD COAST,BONNEY
4215,1,APARTMENT,2/02/2018,8/03/2018,22/03/2018,Public Housing,204,34,14,48,GOLD COAST,BONNEY
4215,1,APARTMENT,2/02/2018,8/03/2018,21/03/2018,Public Housing,204,34,13,47,GOLD COAST,BONNEY
4215,1,APARTMENT,2/02/2018,8/03/2018,15/03/2018,Public Housing,204,34,7,41,GOLD COAST,BONNEY
4215,1,APARTMENT,2/02/2018,8/03/2018,15/03/2018,Public Housing,204,34,7,41,GOLD COAST,BONNEY
4215,1,APARTMENT,2/02/2018,8/03/2018,20/03/2018,Public Housing,204,34,12,46,GOLD COAST,BONNEY
4215,1,APARTMENT,2/02/2018,8/03/2018,13/03/2018,Public Housing,204,34,5,39,GOLD COAST,BONNEY
4215,1,APARTMENT,2/02/2018,8/03/2018,15/03/2018,Public Housing,204,34,7,41,GOLD COAST,BONNEY
4215,1,APARTMENT,2/02/2018,8/03/2018,15/03/2018,Public Housing,204,34,7,41,GOLD COAST,BONNEY
4031,2,APARTMENT,29/01/2018,13/02/2018,4/04/2018,Public Housing,105,15,50,65,BRISBANE,STAFFORD
4120,2,APARTMENT,12/09/2017,28/09/2017,4/10/2017,Public Housing,107,16,6,22,BRISBANE,GREENSLOPES
4120,2,APARTMENT,31/05/2018,12/06/2018,15/06/2018,Public Housing,107,12,3,15,BRISBANE,GREENSLOPES
4700,2,APARTMENT,23/11/2017,7/12/2017,15/12/2017,Public Housing,206,14,8,22,ROCKHAMPTON,ROCKHAMPTON
4700,2,APARTMENT,25/01/2018,9/02/2018,15/02/2018,Public Housing,206,15,6,21,ROCKHAMPTON,ROCKHAMPTON
4812,4,DETACHED HOUSE,23/01/2018,5/02/2018,15/02/2018,Public Housing,201,13,10,23,TOWNSVILLE,MUNDINGBURRA
4178,2,ATTACHED HOUSING,26/06/2017,19/07/2017,27/07/2017,Public Housing,109,23,8,31,BRISBANE,LYTTON
4105,2,APARTMENT,10/01/2018,25/01/2018,22/02/2018,Public Housing,107,15,28,43,BRISBANE,TOOHEY
4030,2,APARTMENT,11/07/2017,25/07/2017,1/08/2017,Public Housing,108,14,7,21,BRISBANE,CLAYFIELD
4680,2,DUPLEX,22/03/2018,9/04/2018,9/05/2018,Aboriginal and Torres Strait Islander Housing,212,18,30,48,GLADSTONE,GLADSTONE
4012,2,APARTMENT,15/11/2017,28/11/2017,3/01/2018,Public Housing,105,13,36,49,BRISBANE,NUDGEE
4051,2,APARTMENT,25/10/2017,6/11/2017,8/11/2017,Public Housing,108,12,2,14,BRISBANE,FERNY GROVE
4506,3,DUPLEX,9/11/2017,15/11/2017,22/11/2017,Public Housing,103,6,7,13,MORETON BAY,MORAYFIELD
4506,3,DUPLEX,9/11/2017,15/11/2017,24/11/2017,Public Housing,103,6,9,15,MORETON BAY,MORAYFIELD
4655,3,DUPLEX,14/06/2018,26/06/2018,28/06/2018,Aboriginal and Torres Strait Islander Housing,213,12,2,14,FRASER COAST,HERVEY BAY
4701,4,DETACHED HOUSE,2/01/2018,22/01/2018,22/01/2018,Public Housing,206,20,0,20,ROCKHAMPTON,KEPPEL
4556,4,DETACHED HOUSE,11/04/2018,27/04/2018,3/05/2018,Public Housing,205,16,6,22,SUNSHINE COAST,BUDERIM
4506,2,DUPLEX,11/06/2018,22/06/2018,27/06/2018,Aboriginal and Torres Strait Islander Housing,103,11,5,16,MORETON BAY,MORAYFIELD
4508,2,APARTMENT,3/05/2018,21/05/2018,1/06/2018,Aboriginal and Torres Strait Islander Housing,103,18,11,29,MORETON BAY,BANCROFT
4034,2,APARTMENT,1/11/2017,14/12/2017,5/02/2018,Aboriginal and Torres Strait Islander Housing,105,43,53,96,BRISBANE,NUDGEE
4650,2,APARTMENT,12/03/2018,20/03/2018,22/03/2018,Aboriginal and Torres Strait Islander Housing,213,8,2,10,FRASER COAST,MARYBOROUGH
4870,2,APARTMENT,30/05/2018,6/06/2018,8/06/2018,Public Housing,202,7,2,9,CAIRNS,CAIRNS
4159,2,APARTMENT,2/01/2018,16/01/2018,24/01/2018,Public Housing,106,14,8,22,REDLAND,CAPALABA
4700,2,APARTMENT,3/07/2017,17/07/2017,17/07/2017,Public Housing,206,14,0,14,ROCKHAMPTON,ROCKHAMPTON
4700,2,APARTMENT,22/05/2018,25/05/2018,25/05/2018,Public Housing,206,3,0,3,ROCKHAMPTON,ROCKHAMPTON
4700,2,APARTMENT,28/05/2018,28/05/2018,28/05/2018,Public Housing,206,0,0,0,ROCKHAMPTON,ROCKHAMPTON
4700,2,APARTMENT,28/05/2018,11/06/2018,21/06/2018,Public Housing,206,14,10,24,ROCKHAMPTON,ROCKHAMPTON
4502,4,DETACHED HOUSE,20/06/2018,20/06/2018,28/06/2018,Public Housing,103,0,8,8,MORETON BAY,KURWONGBAH
4304,2,APARTMENT,23/08/2017,29/08/2017,4/09/2017,Public Housing,102,6,6,12,IPSWICH,BUNDAMBA
4122,2,APARTMENT,6/04/2018,26/04/2018,16/05/2018,Public Housing,107,20,20,40,BRISBANE,MANSFIELD
4740,4,DETACHED HOUSE,23/06/2017,4/07/2017,10/07/2017,Public Housing,203,11,6,17,MACKAY,MACKAY
4551,4,DETACHED HOUSE,11/01/2018,31/01/2018,27/02/2018,Aboriginal and Torres Strait Islander Housing,205,20,27,47,SUNSHINE COAST,CALOUNDRA
4350,2,DUPLEX,20/06/2017,27/06/2017,6/07/2017,Aboriginal and Torres Strait Islander Housing,207,7,9,16,TOOWOOMBA,TOOWOOMBA SOUTH
4815,5,DETACHED HOUSE,20/03/2018,29/03/2018,18/04/2018,Aboriginal and Torres Strait Islander Housing,201,9,20,29,TOWNSVILLE,THURINGOWA
4825,2,APARTMENT,12/03/2018,4/04/2018,17/04/2018,Public Housing,209,23,13,36,MOUNT ISA,TRAEGER
4558,2,APARTMENT,15/02/2018,26/02/2018,19/03/2018,Public Housing,205,11,21,32,SUNSHINE COAST,MAROOCHYDORE
4558,2,APARTMENT,3/08/2017,17/08/2017,30/08/2017,Public Housing,205,14,13,27,SUNSHINE COAST,MAROOCHYDORE
4558,2,APARTMENT,10/10/2017,23/10/2017,10/11/2017,Public Housing,205,13,18,31,SUNSHINE COAST,MAROOCHYDORE
4558,2,APARTMENT,16/02/2018,26/02/2018,19/03/2018,Public Housing,205,10,21,31,SUNSHINE COAST,MAROOCHYDORE
4558,2,APARTMENT,5/07/2017,18/07/2017,28/07/2017,Public Housing,205,13,10,23,SUNSHINE COAST,MAROOCHYDORE
4558,2,APARTMENT,16/05/2018,30/05/2018,22/06/2018,Public Housing,205,14,23,37,SUNSHINE COAST,MAROOCHYDORE
4812,2,APARTMENT,2/01/2018,12/01/2018,15/01/2018,Public Housing,201,10,3,13,TOWNSVILLE,TOWNSVILLE
4825,2,APARTMENT,15/06/2017,22/06/2017,26/07/2017,Public Housing,209,7,34,41,MOUNT ISA,TRAEGER
4519,5,DETACHED HOUSE,28/09/2017,18/10/2017,6/11/2017,Aboriginal and Torres Strait Islander Housing,205,20,19,39,SUNSHINE COAST,CALOUNDRA
4670,2,DUPLEX,12/03/2018,22/03/2018,28/03/2018,Aboriginal and Torres Strait Islander Housing,208,10,6,16,BUNDABERG,BUNDABERG
4105,2,APARTMENT,26/07/2017,10/08/2017,31/08/2017,Public Housing,107,15,21,36,BRISBANE,TOOHEY
4500,2,DUPLEX,14/11/2017,30/11/2017,8/12/2017,Public Housing,103,16,8,24,MORETON BAY,PINE RIVERS
4825,2,CLUSTER HOUSING,4/12/2017,19/12/2017,27/02/2018,Public Housing,209,15,70,85,MOUNT ISA,TRAEGER
4825,2,CLUSTER HOUSING,27/02/2018,28/02/2018,1/06/2018,Public Housing,209,1,93,94,MOUNT ISA,TRAEGER
4868,4,DETACHED HOUSE,25/05/2018,31/05/2018,31/05/2018,Public Housing,202,6,0,6,CAIRNS,MULGRAVE
4670,4,DETACHED HOUSE,2/11/2017,6/11/2017,9/11/2017,Public Housing,208,4,3,7,BUNDABERG,BUNDABERG
4105,2,APARTMENT,17/07/2017,31/07/2017,1/08/2017,Public Housing,107,14,1,15,BRISBANE,TOOHEY
4305,1,SENIOR UNIT,21/07/2017,2/08/2017,7/08/2017,Public Housing,102,12,5,17,IPSWICH,IPSWICH WEST
4305,1,SENIOR UNIT,1/08/2017,21/08/2017,22/08/2017,Public Housing,102,20,1,21,IPSWICH,IPSWICH WEST
4305,1,SENIOR UNIT,10/05/2018,25/05/2018,7/06/2018,Public Housing,102,15,13,28,IPSWICH,IPSWICH WEST
4305,1,SENIOR UNIT,15/01/2018,25/01/2018,30/01/2018,Public Housing,102,10,5,15,IPSWICH,IPSWICH WEST
4817,3,DETACHED HOUSE,6/12/2017,4/01/2018,9/01/2018,Public Housing,201,29,5,34,TOWNSVILLE,THURINGOWA
4812,2,APARTMENT,14/07/2017,26/07/2017,4/08/2017,Public Housing,201,12,9,21,TOWNSVILLE,TOWNSVILLE
4740,2,DUPLEX,16/02/2018,1/03/2018,3/04/2018,Public Housing,203,13,33,46,MACKAY,MACKAY
4740,1,APARTMENT,26/02/2018,7/03/2018,16/04/2018,Public Housing,203,9,40,49,MACKAY,MACKAY
4650,2,APARTMENT,22/12/2017,16/01/2018,1/02/2018,Public Housing,213,25,16,41,FRASER COAST,MARYBOROUGH
4650,2,APARTMENT,9/01/2018,16/01/2018,17/01/2018,Public Housing,213,7,1,8,FRASER COAST,MARYBOROUGH
4650,2,APARTMENT,4/07/2017,11/07/2017,13/07/2017,Public Housing,213,7,2,9,FRASER COAST,MARYBOROUGH
4869,5,DETACHED HOUSE,12/10/2017,6/11/2017,6/12/2017,Public Housing,202,25,30,55,CAIRNS,MULGRAVE
4670,4,DETACHED HOUSE,29/09/2017,13/10/2017,16/10/2017,Aboriginal and Torres Strait Islander Housing,208,14,3,17,BUNDABERG,BUNDABERG
4870,2,APARTMENT,31/01/2018,9/02/2018,6/04/2018,Public Housing,202,9,56,65,CAIRNS,CAIRNS
4825,3,DETACHED HOUSE,28/11/2017,13/12/2017,31/01/2018,Aboriginal and Torres Strait Islander Housing,209,15,49,64,MOUNT ISA,TRAEGER
4870,1,SENIOR UNIT,15/09/2017,15/09/2017,22/09/2017,Public Housing,202,0,7,7,CAIRNS,CAIRNS
4870,1,SENIOR UNIT,16/08/2017,29/08/2017,6/09/2017,Public Housing,202,13,8,21,CAIRNS,CAIRNS
4870,1,SENIOR UNIT,9/04/2018,18/04/2018,19/04/2018,Public Housing,202,9,1,10,CAIRNS,CAIRNS
4817,2,DUPLEX,6/07/2017,18/07/2017,14/08/2017,Aboriginal and Torres Strait Islander Housing,201,12,27,39,TOWNSVILLE,THURINGOWA
4883,3,APARTMENT,5/07/2017,17/07/2017,24/07/2017,Public Housing,202,12,7,19,TABLELANDS,HILL
4650,1,APARTMENT,11/09/2017,20/09/2017,25/09/2017,Public Housing,213,9,5,14,FRASER COAST,MARYBOROUGH
4650,1,APARTMENT,2/08/2017,11/08/2017,21/08/2017,Public Housing,213,9,10,19,FRASER COAST,MARYBOROUGH
4650,1,APARTMENT,20/04/2018,27/04/2018,1/05/2018,Public Housing,213,7,4,11,FRASER COAST,MARYBOROUGH
4811,1,APARTMENT,26/06/2017,30/06/2017,20/07/2017,Public Housing,201,4,20,24,TOWNSVILLE,MUNDINGBURRA
4811,1,APARTMENT,18/10/2017,24/10/2017,2/11/2017,Public Housing,201,6,9,15,TOWNSVILLE,MUNDINGBURRA
4811,1,APARTMENT,24/07/2017,31/07/2017,14/08/2017,Public Housing,201,7,14,21,TOWNSVILLE,MUNDINGBURRA
4865,3,DETACHED HOUSE,26/10/2017,8/11/2017,16/11/2017,Aboriginal and Torres Strait Islander Housing,202,13,8,21,CAIRNS,MULGRAVE
4740,2,APARTMENT,3/10/2017,12/10/2017,16/10/2017,Public Housing,203,9,4,13,MACKAY,MACKAY
4817,4,DETACHED HOUSE,18/05/2018,1/06/2018,13/06/2018,Aboriginal and Torres Strait Islander Housing,201,14,12,26,TOWNSVILLE,THURINGOWA
4870,2,DUAL OCCUPANCY,14/07/2017,1/08/2017,9/08/2017,Public Housing,202,18,8,26,CAIRNS,CAIRNS
4655,2,DUPLEX,3/11/2017,8/11/2017,8/11/2017,Public Housing,213,5,0,5,FRASER COAST,HERVEY BAY
4868,3,DETACHED HOUSE,22/08/2017,4/09/2017,5/09/2017,Aboriginal and Torres Strait Islander Housing,202,13,1,14,CAIRNS,MULGRAVE
4807,3,DETACHED HOUSE,31/07/2017,11/08/2017,18/08/2017,Aboriginal and Torres Strait Islander Housing,201,11,7,18,BURDEKIN,BURDEKIN
4701,4,DETACHED HOUSE,25/01/2018,20/02/2018,26/02/2018,Public Housing,206,26,6,32,ROCKHAMPTON,KEPPEL
4670,3,DETACHED HOUSE,23/06/2017,5/07/2017,12/07/2017,Public Housing,208,12,7,19,BUNDABERG,BUNDABERG
4869,3,DETACHED HOUSE,10/11/2017,24/11/2017,27/11/2017,Aboriginal and Torres Strait Islander Housing,202,14,3,17,CAIRNS,MULGRAVE
4817,3,DETACHED HOUSE,3/04/2018,17/04/2018,23/04/2018,Aboriginal and Torres Strait Islander Housing,201,14,6,20,TOWNSVILLE,THURINGOWA
4870,2,APARTMENT,19/02/2018,2/03/2018,8/03/2018,Public Housing,202,11,6,17,CAIRNS,CAIRNS
4701,3,DETACHED HOUSE,13/07/2017,13/07/2017,13/07/2017,Public Housing,206,0,0,0,ROCKHAMPTON,ROCKHAMPTON
4701,3,DETACHED HOUSE,13/07/2017,26/07/2017,27/07/2017,Public Housing,206,13,1,14,ROCKHAMPTON,ROCKHAMPTON
4670,2,APARTMENT,22/09/2017,29/09/2017,3/10/2017,Public Housing,208,7,4,11,BUNDABERG,BUNDABERG
4670,2,APARTMENT,16/08/2017,23/08/2017,1/09/2017,Public Housing,208,7,9,16,BUNDABERG,BUNDABERG
4670,2,APARTMENT,18/07/2017,28/07/2017,4/08/2017,Public Housing,208,10,7,17,BUNDABERG,BUNDABERG
