Postcode,Bedrooms,RentalUnitDesc,VUDate,VTDate,TENDate,RUUseType,HousingServiceCentre,VUDays,VTDays,TotalVAC,LGA,StateElectorate
4019,1,APARTMENT,21/12/2018,2/01/2019,3/01/2019,Public Housing,110,12,1,13,MORETON BAY,REDCLIFFE
4020,2,ATTACHED HOUSING,3/01/2019,18/01/2019,21/02/2019,Public Housing,110,15,34,49,MORETON BAY,REDCLIFFE
4019,1,SENIOR UNIT,9/11/2018,30/11/2018,12/12/2018,Public Housing,110,21,12,33,MORETON BAY,REDCLIFFE
4020,1,SENIOR UNIT,31/08/2018,13/09/2018,17/09/2018,Public Housing,110,13,4,17,MORETON BAY,REDCLIFFE
4020,1,SENIOR UNIT,25/02/2019,7/03/2019,12/03/2019,Public Housing,110,10,5,15,MORETON BAY,REDCLIFFE
4020,1,SENIOR UNIT,28/11/2018,11/12/2018,24/01/2019,Public Housing,110,13,44,57,MORETON BAY,REDCLIFFE
4020,1,SENIOR UNIT,20/08/2018,3/09/2018,7/09/2018,Public Housing,110,14,4,18,MORETON BAY,REDCLIFFE
4020,1,SENIOR UNIT,6/09/2018,25/09/2018,2/10/2018,Public Housing,110,19,7,26,MORETON BAY,REDCLIFFE
4020,1,SENIOR UNIT,24/08/2018,7/09/2018,11/09/2018,Public Housing,110,14,4,18,MORETON BAY,REDCLIFFE
4019,1,APARTMENT,5/11/2018,19/11/2018,21/11/2018,Public Housing,110,14,2,16,MORETON BAY,REDCLIFFE
4020,1,SENIOR UNIT,27/08/2018,7/09/2018,17/09/2018,Public Housing,110,11,10,21,MORETON BAY,REDCLIFFE
4020,1,SENIOR UNIT,20/06/2018,2/07/2018,30/07/2018,Public Housing,110,12,28,40,MORETON BAY,REDCLIFFE
4019,2,ATTACHED HOUSING,4/01/2019,1/02/2019,8/03/2019,Public Housing,110,28,35,63,MORETON BAY,REDCLIFFE
4019,1,SENIOR UNIT,22/03/2019,3/04/2019,15/04/2019,Public Housing,110,12,12,24,MORETON BAY,REDCLIFFE
4022,2,CLUSTER HOUSING,10/01/2019,29/01/2019,12/02/2019,Public Housing,110,19,14,33,MORETON BAY,MURRUMBA
4022,3,CLUSTER HOUSING,1/03/2019,14/03/2019,1/04/2019,Public Housing,110,13,18,31,MORETON BAY,MURRUMBA
4022,3,CLUSTER HOUSING,10/09/2018,24/09/2018,2/10/2018,Public Housing,110,14,8,22,MORETON BAY,MURRUMBA
4020,2,APARTMENT,19/07/2018,6/08/2018,10/08/2018,Public Housing,110,18,4,22,MORETON BAY,REDCLIFFE
4020,1,APARTMENT,2/04/2019,26/04/2019,13/05/2019,Public Housing,110,24,17,41,MORETON BAY,REDCLIFFE
4020,1,APARTMENT,17/10/2018,1/11/2018,9/11/2018,Public Housing,110,15,8,23,MORETON BAY,REDCLIFFE
4020,2,SENIOR UNIT,10/08/2018,27/08/2018,29/08/2018,Public Housing,110,17,2,19,MORETON BAY,REDCLIFFE
4020,5,DETACHED HOUSE,18/01/2019,22/02/2019,6/03/2019,Public Housing,110,35,12,47,MORETON BAY,REDCLIFFE
4019,2,APARTMENT,4/04/2019,18/04/2019,2/05/2019,Public Housing,110,14,14,28,MORETON BAY,REDCLIFFE
4020,2,APARTMENT,23/01/2019,11/02/2019,26/02/2019,Public Housing,110,19,15,34,MORETON BAY,REDCLIFFE
4020,2,APARTMENT,26/09/2018,18/10/2018,26/10/2018,Public Housing,110,22,8,30,MORETON BAY,REDCLIFFE
4020,2,APARTMENT,16/08/2018,6/09/2018,6/09/2018,Public Housing,110,21,0,21,MORETON BAY,REDCLIFFE
4019,3,DETACHED HOUSE,21/03/2019,26/04/2019,3/05/2019,Public Housing,110,36,7,43,MORETON BAY,REDCLIFFE
4020,1,APARTMENT,16/04/2019,17/04/2019,26/04/2019,Public Housing,110,1,9,10,MORETON BAY,REDCLIFFE
4019,2,SENIOR UNIT,17/01/2019,6/02/2019,12/02/2019,Public Housing,110,20,6,26,MORETON BAY,REDCLIFFE
4019,2,SENIOR UNIT,16/04/2019,29/04/2019,3/06/2019,Public Housing,110,13,35,48,MORETON BAY,REDCLIFFE
4019,2,SENIOR UNIT,26/06/2018,9/07/2018,20/07/2018,Public Housing,110,13,11,24,MORETON BAY,REDCLIFFE
4019,1,APARTMENT,22/11/2018,22/11/2018,22/11/2018,Public Housing,110,0,0,0,MORETON BAY,REDCLIFFE
4021,3,DETACHED HOUSE,28/06/2018,24/07/2018,9/08/2018,Public Housing,110,26,16,42,MORETON BAY,REDCLIFFE
4019,2,APARTMENT,25/06/2018,6/07/2018,11/07/2018,Public Housing,110,11,5,16,MORETON BAY,REDCLIFFE
4020,2,APARTMENT,13/02/2019,22/02/2019,11/03/2019,Public Housing,110,9,17,26,MORETON BAY,REDCLIFFE
4020,2,APARTMENT,20/06/2018,21/06/2018,3/07/2018,Public Housing,110,1,12,13,MORETON BAY,REDCLIFFE
4020,2,APARTMENT,7/01/2019,23/01/2019,20/02/2019,Public Housing,110,16,28,44,MORETON BAY,REDCLIFFE
4019,1,SENIOR UNIT,5/06/2019,17/06/2019,21/06/2019,Public Housing,110,12,4,16,MORETON BAY,REDCLIFFE
4019,1,SENIOR UNIT,8/05/2019,17/05/2019,29/05/2019,Public Housing,110,9,12,21,MORETON BAY,REDCLIFFE
4021,3,DETACHED HOUSE,23/10/2018,6/11/2018,8/11/2018,Aboriginal and Torres Strait Islander Housing,110,14,2,16,MORETON BAY,REDCLIFFE
4301,3,DETACHED HOUSE,21/01/2019,12/02/2019,7/03/2019,Public Housing,102,22,23,45,IPSWICH,BUNDAMBA
4301,3,DETACHED HOUSE,8/03/2019,23/03/2019,10/04/2019,Public Housing,102,15,18,33,IPSWICH,BUNDAMBA
4301,3,DETACHED HOUSE,23/10/2018,14/11/2018,10/12/2018,Public Housing,102,22,26,48,IPSWICH,BUNDAMBA
4301,3,DETACHED HOUSE,1/04/2019,9/04/2019,29/05/2019,Aboriginal and Torres Strait Islander Housing,102,8,50,58,IPSWICH,BUNDAMBA
4165,3,CLUSTER HOUSING,18/09/2018,18/09/2018,18/09/2018,Public Housing,106,0,0,0,REDLAND,REDLANDS
4165,1,SENIOR UNIT,14/01/2019,26/02/2019,26/02/2019,Public Housing,106,43,0,43,REDLAND,REDLANDS
4165,1,SENIOR UNIT,6/03/2019,29/03/2019,16/04/2019,Public Housing,106,23,18,41,REDLAND,REDLANDS
4165,1,SENIOR UNIT,3/06/2019,13/06/2019,26/06/2019,Public Housing,106,10,13,23,REDLAND,REDLANDS
4165,3,DETACHED HOUSE,19/06/2019,19/06/2019,20/06/2019,Public Housing,106,0,1,1,REDLAND,REDLANDS
4165,3,DETACHED HOUSE,27/02/2019,20/05/2019,21/05/2019,Public Housing,106,82,1,83,REDLAND,REDLANDS
4118,3,DETACHED HOUSE,13/02/2019,11/03/2019,11/03/2019,Public Housing,101,26,0,26,LOGAN,WOODRIDGE
4123,3,DETACHED HOUSE,6/11/2018,3/12/2018,4/12/2018,Public Housing,101,27,1,28,LOGAN,SPRINGWOOD
4123,3,DETACHED HOUSE,5/03/2019,5/03/2019,5/03/2019,Public Housing,101,0,0,0,LOGAN,SPRINGWOOD
4123,3,DETACHED HOUSE,12/03/2019,2/04/2019,4/04/2019,Public Housing,101,21,2,23,LOGAN,SPRINGWOOD
4123,3,DETACHED HOUSE,13/12/2018,24/12/2018,15/01/2019,Public Housing,101,11,22,33,LOGAN,SPRINGWOOD
4123,3,DETACHED HOUSE,9/07/2018,20/08/2018,30/08/2018,Public Housing,101,42,10,52,LOGAN,SPRINGWOOD
4123,3,DETACHED HOUSE,19/11/2018,20/12/2018,2/01/2019,Public Housing,101,31,13,44,LOGAN,SPRINGWOOD
4123,3,DETACHED HOUSE,9/11/2018,9/11/2018,9/11/2018,Public Housing,101,0,0,0,LOGAN,SPRINGWOOD
4123,4,DETACHED HOUSE,28/06/2018,23/07/2018,1/08/2018,Public Housing,101,25,9,34,LOGAN,SPRINGWOOD
4123,3,DETACHED HOUSE,28/06/2018,16/07/2018,23/07/2018,Public Housing,101,18,7,25,LOGAN,SPRINGWOOD
4123,3,DETACHED HOUSE,7/09/2018,7/09/2018,7/09/2018,Public Housing,101,0,0,0,LOGAN,SPRINGWOOD
4123,3,DETACHED HOUSE,3/09/2018,19/09/2018,21/09/2018,Public Housing,101,16,2,18,LOGAN,SPRINGWOOD
4822,2,DETACHED HOUSE,17/04/2018,21/06/2018,1/08/2018,Public Housing,209,65,41,106,RICHMOND,TRAEGER
4822,3,DETACHED HOUSE,25/09/2018,26/10/2018,14/12/2018,Public Housing,209,31,49,80,RICHMOND,TRAEGER
4822,3,DETACHED HOUSE,1/11/2017,27/11/2017,14/08/2018,Public Housing,209,26,260,286,RICHMOND,TRAEGER
4216,1,SENIOR UNIT,2/04/2019,8/04/2019,29/04/2019,Public Housing,204,6,21,27,GOLD COAST,BROADWATER
4216,1,SENIOR UNIT,4/12/2018,13/12/2018,21/12/2018,Public Housing,204,9,8,17,GOLD COAST,BROADWATER
4216,1,SENIOR UNIT,28/08/2018,11/09/2018,14/09/2018,Public Housing,204,14,3,17,GOLD COAST,BROADWATER
4700,3,DETACHED HOUSE,17/04/2019,1/05/2019,28/05/2019,Public Housing,206,14,27,41,ROCKHAMPTON,ROCKHAMPTON
4700,2,ATTACHED HOUSING,10/07/2018,27/07/2018,27/07/2018,Public Housing,206,17,0,17,ROCKHAMPTON,ROCKHAMPTON
4701,1,SENIOR UNIT,26/02/2019,11/03/2019,7/05/2019,Public Housing,206,13,57,70,ROCKHAMPTON,ROCKHAMPTON
4701,1,SENIOR UNIT,12/04/2019,24/04/2019,2/05/2019,Public Housing,206,12,8,20,ROCKHAMPTON,ROCKHAMPTON
4701,1,SENIOR UNIT,15/03/2019,25/03/2019,13/05/2019,Public Housing,206,10,49,59,ROCKHAMPTON,ROCKHAMPTON
4701,1,SENIOR UNIT,13/02/2019,25/02/2019,11/04/2019,Public Housing,206,12,45,57,ROCKHAMPTON,ROCKHAMPTON
4700,1,SENIOR UNIT,23/07/2018,10/08/2018,27/09/2018,Public Housing,206,18,48,66,ROCKHAMPTON,ROCKHAMPTON
4700,1,SENIOR UNIT,14/08/2018,27/08/2018,18/10/2018,Public Housing,206,13,52,65,ROCKHAMPTON,ROCKHAMPTON
4700,1,SENIOR UNIT,1/02/2019,12/02/2019,5/03/2019,Public Housing,206,11,21,32,ROCKHAMPTON,ROCKHAMPTON
4700,1,SENIOR UNIT,1/11/2018,16/11/2018,6/12/2018,Public Housing,206,15,20,35,ROCKHAMPTON,ROCKHAMPTON
4700,1,SENIOR UNIT,15/10/2018,24/10/2018,24/10/2018,Public Housing,206,9,0,9,ROCKHAMPTON,ROCKHAMPTON
4700,2,SENIOR UNIT,4/10/2018,18/10/2018,23/10/2018,Public Housing,206,14,5,19,ROCKHAMPTON,ROCKHAMPTON
4701,3,ATTACHED HOUSING,13/11/2018,28/11/2018,13/12/2018,Public Housing,206,15,15,30,ROCKHAMPTON,ROCKHAMPTON
4701,3,ATTACHED HOUSING,4/03/2019,15/03/2019,26/03/2019,Public Housing,206,11,11,22,ROCKHAMPTON,ROCKHAMPTON
4701,2,ATTACHED HOUSING,30/04/2018,11/05/2018,5/07/2018,Public Housing,206,11,55,66,ROCKHAMPTON,ROCKHAMPTON
4701,2,ATTACHED HOUSING,17/01/2019,5/02/2019,26/02/2019,Public Housing,206,19,21,40,ROCKHAMPTON,ROCKHAMPTON
4701,2,ATTACHED HOUSING,1/04/2019,12/04/2019,18/04/2019,Public Housing,206,11,6,17,ROCKHAMPTON,ROCKHAMPTON
4701,2,ATTACHED HOUSING,6/12/2018,4/01/2019,9/01/2019,Public Housing,206,29,5,34,ROCKHAMPTON,ROCKHAMPTON
4700,2,APARTMENT,6/08/2018,15/08/2018,15/08/2018,Public Housing,206,9,0,9,ROCKHAMPTON,ROCKHAMPTON
4700,2,APARTMENT,11/10/2018,25/10/2018,12/11/2018,Public Housing,206,14,18,32,ROCKHAMPTON,ROCKHAMPTON
4700,2,APARTMENT,14/12/2018,3/01/2019,7/01/2019,Public Housing,206,20,4,24,ROCKHAMPTON,ROCKHAMPTON
4701,1,SENIOR UNIT,29/10/2018,9/11/2018,13/11/2018,Public Housing,206,11,4,15,ROCKHAMPTON,ROCKHAMPTON
4701,1,SENIOR UNIT,13/03/2019,25/03/2019,5/04/2019,Public Housing,206,12,11,23,ROCKHAMPTON,ROCKHAMPTON
4701,1,SENIOR UNIT,13/03/2019,27/03/2019,24/05/2019,Public Housing,206,14,58,72,ROCKHAMPTON,ROCKHAMPTON
4701,1,SENIOR UNIT,4/10/2018,30/11/2018,28/03/2019,Public Housing,206,57,118,175,ROCKHAMPTON,ROCKHAMPTON
4701,1,SENIOR UNIT,16/03/2018,28/03/2018,10/09/2018,Public Housing,206,12,166,178,ROCKHAMPTON,ROCKHAMPTON
4701,1,SENIOR UNIT,1/11/2017,14/12/2017,5/03/2019,Public Housing,206,43,446,489,ROCKHAMPTON,ROCKHAMPTON
4701,1,SENIOR UNIT,10/05/2019,17/05/2019,24/05/2019,Public Housing,206,7,7,14,ROCKHAMPTON,ROCKHAMPTON
4701,1,SENIOR UNIT,30/10/2018,5/12/2018,14/03/2019,Public Housing,206,36,99,135,ROCKHAMPTON,ROCKHAMPTON
4701,1,SENIOR UNIT,21/08/2018,10/09/2018,10/12/2018,Public Housing,206,20,91,111,ROCKHAMPTON,ROCKHAMPTON
4701,1,SENIOR UNIT,28/05/2018,19/06/2018,6/08/2018,Public Housing,206,22,48,70,ROCKHAMPTON,ROCKHAMPTON
4701,1,SENIOR UNIT,21/12/2017,13/01/2018,7/08/2018,Public Housing,206,23,206,229,ROCKHAMPTON,ROCKHAMPTON
4701,1,SENIOR UNIT,20/06/2018,25/06/2018,20/07/2018,Public Housing,206,5,25,30,ROCKHAMPTON,ROCKHAMPTON
4701,1,SENIOR UNIT,20/05/2019,21/05/2019,17/06/2019,Public Housing,206,1,27,28,ROCKHAMPTON,ROCKHAMPTON
4701,1,SENIOR UNIT,27/11/2018,6/12/2018,23/05/2019,Public Housing,206,9,168,177,ROCKHAMPTON,KEPPEL
4701,1,SENIOR UNIT,4/07/2018,4/07/2018,21/05/2019,Public Housing,206,0,321,321,ROCKHAMPTON,KEPPEL
4701,1,SENIOR UNIT,17/04/2018,27/04/2018,5/07/2018,Public Housing,206,10,69,79,ROCKHAMPTON,KEPPEL
4701,3,DETACHED HOUSE,3/09/2018,24/09/2018,3/10/2018,Public Housing,206,21,9,30,ROCKHAMPTON,KEPPEL
4701,4,DETACHED HOUSE,15/02/2019,15/02/2019,19/02/2019,Public Housing,206,0,4,4,ROCKHAMPTON,KEPPEL
4701,3,DETACHED HOUSE,30/04/2019,10/05/2019,21/05/2019,Public Housing,206,10,11,21,ROCKHAMPTON,KEPPEL
4701,2,DUPLEX,25/02/2019,11/03/2019,19/03/2019,Public Housing,206,14,8,22,ROCKHAMPTON,KEPPEL
4701,3,DETACHED HOUSE,7/02/2019,7/03/2019,14/03/2019,Public Housing,206,28,7,35,ROCKHAMPTON,KEPPEL
4701,1,SENIOR UNIT,9/10/2018,19/10/2018,20/11/2018,Public Housing,206,10,32,42,ROCKHAMPTON,KEPPEL
4701,1,SENIOR UNIT,17/05/2018,2/08/2018,2/08/2018,Public Housing,206,77,0,77,ROCKHAMPTON,KEPPEL
4700,3,DETACHED HOUSE,24/07/2018,20/08/2018,23/08/2018,Public Housing,206,27,3,30,ROCKHAMPTON,ROCKHAMPTON
4701,3,DETACHED HOUSE,3/04/2019,15/04/2019,16/04/2019,Public Housing,206,12,1,13,ROCKHAMPTON,ROCKHAMPTON
4701,3,DETACHED HOUSE,7/12/2018,13/12/2018,18/12/2018,Public Housing,206,6,5,11,ROCKHAMPTON,ROCKHAMPTON
4701,3,DETACHED HOUSE,17/09/2018,11/10/2018,1/11/2018,Public Housing,206,24,21,45,ROCKHAMPTON,ROCKHAMPTON
4701,3,DETACHED HOUSE,21/09/2018,21/09/2018,21/09/2018,Public Housing,206,0,0,0,ROCKHAMPTON,ROCKHAMPTON
4701,3,DETACHED HOUSE,20/09/2018,20/09/2018,20/09/2018,Public Housing,206,0,0,0,ROCKHAMPTON,ROCKHAMPTON
4701,3,DETACHED HOUSE,11/02/2019,26/02/2019,5/03/2019,Public Housing,206,15,7,22,ROCKHAMPTON,ROCKHAMPTON
4701,3,DETACHED HOUSE,29/01/2019,21/02/2019,1/03/2019,Public Housing,206,23,8,31,ROCKHAMPTON,ROCKHAMPTON
4700,1,SENIOR UNIT,1/06/2018,11/06/2018,25/10/2018,Public Housing,206,10,136,146,ROCKHAMPTON,ROCKHAMPTON
4701,3,DETACHED HOUSE,19/06/2018,6/07/2018,6/07/2018,Public Housing,206,17,0,17,ROCKHAMPTON,ROCKHAMPTON
4701,3,DETACHED HOUSE,25/05/2018,20/06/2018,5/07/2018,Public Housing,206,26,15,41,ROCKHAMPTON,KEPPEL
4701,3,DETACHED HOUSE,27/03/2019,9/04/2019,17/04/2019,Public Housing,206,13,8,21,ROCKHAMPTON,KEPPEL
4701,3,CLUSTER HOUSING,8/02/2019,25/02/2019,6/03/2019,Public Housing,206,17,9,26,ROCKHAMPTON,ROCKHAMPTON
4700,1,SENIOR UNIT,17/10/2018,1/11/2018,19/11/2018,Public Housing,206,15,18,33,ROCKHAMPTON,ROCKHAMPTON
4701,3,DETACHED HOUSE,23/07/2018,2/08/2018,8/08/2018,Public Housing,206,10,6,16,ROCKHAMPTON,KEPPEL
4701,3,DETACHED HOUSE,26/02/2019,11/03/2019,14/03/2019,Public Housing,206,13,3,16,ROCKHAMPTON,KEPPEL
4701,3,DETACHED HOUSE,22/10/2018,22/10/2018,22/10/2018,Public Housing,206,0,0,0,ROCKHAMPTON,KEPPEL
4701,3,DETACHED HOUSE,26/02/2019,11/03/2019,28/03/2019,Public Housing,206,13,17,30,ROCKHAMPTON,KEPPEL
4701,3,DETACHED HOUSE,26/11/2018,10/12/2018,21/12/2018,Public Housing,206,14,11,25,ROCKHAMPTON,KEPPEL
4700,1,APARTMENT,13/05/2019,23/05/2019,28/06/2019,Public Housing,206,10,36,46,ROCKHAMPTON,ROCKHAMPTON
4700,1,APARTMENT,13/05/2019,13/05/2019,13/05/2019,Public Housing,206,0,0,0,ROCKHAMPTON,ROCKHAMPTON
4700,1,APARTMENT,19/07/2018,1/08/2018,3/08/2018,Public Housing,206,13,2,15,ROCKHAMPTON,ROCKHAMPTON
4701,2,ATTACHED HOUSING,19/07/2018,2/08/2018,2/08/2018,Public Housing,206,14,0,14,ROCKHAMPTON,ROCKHAMPTON
4701,2,ATTACHED HOUSING,28/06/2018,10/07/2018,31/07/2018,Public Housing,206,12,21,33,ROCKHAMPTON,ROCKHAMPTON
4700,1,APARTMENT,9/01/2019,25/01/2019,22/02/2019,Public Housing,206,16,28,44,ROCKHAMPTON,ROCKHAMPTON
4700,1,APARTMENT,3/04/2019,15/04/2019,26/04/2019,Public Housing,206,12,11,23,ROCKHAMPTON,ROCKHAMPTON
4701,4,DETACHED HOUSE,19/02/2019,4/03/2019,5/03/2019,Public Housing,206,13,1,14,ROCKHAMPTON,KEPPEL
4701,3,DETACHED HOUSE,17/10/2018,19/10/2018,19/10/2018,Public Housing,206,2,0,2,ROCKHAMPTON,KEPPEL
4701,4,DETACHED HOUSE,17/09/2018,5/10/2018,15/10/2018,Public Housing,206,18,10,28,ROCKHAMPTON,KEPPEL
4701,4,DETACHED HOUSE,22/02/2019,4/03/2019,6/03/2019,Public Housing,206,10,2,12,ROCKHAMPTON,KEPPEL
4701,3,DETACHED HOUSE,14/12/2018,4/01/2019,9/01/2019,Public Housing,206,21,5,26,ROCKHAMPTON,KEPPEL
4701,4,DETACHED HOUSE,28/05/2018,17/07/2018,17/07/2018,Public Housing,206,50,0,50,ROCKHAMPTON,KEPPEL
4700,3,DETACHED HOUSE,12/11/2018,16/11/2018,3/12/2018,Public Housing,206,4,17,21,ROCKHAMPTON,ROCKHAMPTON
4701,3,DETACHED HOUSE,15/10/2018,31/10/2018,12/11/2018,Public Housing,206,16,12,28,ROCKHAMPTON,KEPPEL
4701,1,APARTMENT,23/05/2019,11/06/2019,12/06/2019,Public Housing,206,19,1,20,ROCKHAMPTON,ROCKHAMPTON
4701,1,APARTMENT,22/05/2019,31/05/2019,4/06/2019,Public Housing,206,9,4,13,ROCKHAMPTON,ROCKHAMPTON
4701,1,APARTMENT,29/01/2019,7/02/2019,22/02/2019,Public Housing,206,9,15,24,ROCKHAMPTON,ROCKHAMPTON
4701,3,DUAL OCCUPANCY,14/01/2019,25/01/2019,14/02/2019,Public Housing,206,11,20,31,ROCKHAMPTON,ROCKHAMPTON
4701,4,DETACHED HOUSE,8/11/2018,23/11/2018,23/11/2018,Public Housing,206,15,0,15,ROCKHAMPTON,ROCKHAMPTON
4701,4,DETACHED HOUSE,23/04/2019,7/05/2019,15/05/2019,Public Housing,206,14,8,22,ROCKHAMPTON,ROCKHAMPTON
4701,3,DETACHED HOUSE,2/10/2018,15/10/2018,24/10/2018,Public Housing,206,13,9,22,ROCKHAMPTON,KEPPEL
4701,1,APARTMENT,14/05/2019,16/05/2019,16/05/2019,Public Housing,206,2,0,2,ROCKHAMPTON,ROCKHAMPTON
4701,1,APARTMENT,26/11/2018,17/12/2018,21/12/2018,Public Housing,206,21,4,25,ROCKHAMPTON,ROCKHAMPTON
4700,1,SENIOR UNIT,8/02/2019,19/02/2019,20/02/2019,Public Housing,206,11,1,12,ROCKHAMPTON,ROCKHAMPTON
4700,1,SENIOR UNIT,19/10/2018,2/11/2018,1/03/2019,Public Housing,206,14,119,133,ROCKHAMPTON,ROCKHAMPTON
4700,1,SENIOR UNIT,17/12/2018,8/01/2019,3/04/2019,Public Housing,206,22,85,107,ROCKHAMPTON,ROCKHAMPTON
4700,1,SENIOR UNIT,26/02/2018,28/02/2018,3/04/2019,Public Housing,206,2,399,401,ROCKHAMPTON,ROCKHAMPTON
4700,1,SENIOR UNIT,29/06/2018,10/07/2018,2/11/2018,Public Housing,206,11,115,126,ROCKHAMPTON,ROCKHAMPTON
4700,1,SENIOR UNIT,1/11/2017,14/12/2017,4/07/2018,Public Housing,206,43,202,245,ROCKHAMPTON,ROCKHAMPTON
4700,1,SENIOR UNIT,12/11/2018,26/11/2018,14/03/2019,Public Housing,206,14,108,122,ROCKHAMPTON,ROCKHAMPTON
4700,1,APARTMENT,12/10/2018,1/11/2018,8/11/2018,Public Housing,206,20,7,27,ROCKHAMPTON,ROCKHAMPTON
4701,4,DETACHED HOUSE,21/05/2018,2/07/2018,2/07/2018,Public Housing,206,42,0,42,ROCKHAMPTON,KEPPEL
4701,3,DETACHED HOUSE,27/05/2019,6/06/2019,17/06/2019,Public Housing,206,10,11,21,ROCKHAMPTON,KEPPEL
4701,2,DUPLEX,19/03/2019,29/03/2019,1/04/2019,Public Housing,206,10,3,13,ROCKHAMPTON,KEPPEL
4701,1,APARTMENT,2/01/2019,15/01/2019,18/01/2019,Public Housing,206,13,3,16,ROCKHAMPTON,ROCKHAMPTON
4701,1,APARTMENT,6/09/2018,20/09/2018,24/09/2018,Public Housing,206,14,4,18,ROCKHAMPTON,ROCKHAMPTON
4701,1,APARTMENT,8/10/2018,23/10/2018,1/11/2018,Public Housing,206,15,9,24,ROCKHAMPTON,ROCKHAMPTON
4700,1,APARTMENT,13/08/2018,27/08/2018,20/09/2018,Public Housing,206,14,24,38,ROCKHAMPTON,ROCKHAMPTON
4700,1,APARTMENT,22/02/2019,5/03/2019,11/03/2019,Public Housing,206,11,6,17,ROCKHAMPTON,ROCKHAMPTON
4700,2,APARTMENT,16/11/2018,3/12/2018,13/12/2018,Public Housing,206,17,10,27,ROCKHAMPTON,ROCKHAMPTON
4700,1,APARTMENT,3/01/2019,18/01/2019,6/02/2019,Public Housing,206,15,19,34,ROCKHAMPTON,ROCKHAMPTON
4701,1,SENIOR UNIT,5/03/2019,15/03/2019,10/04/2019,Public Housing,206,10,26,36,ROCKHAMPTON,ROCKHAMPTON
4701,1,SENIOR UNIT,25/09/2018,15/10/2018,5/11/2018,Public Housing,206,20,21,41,ROCKHAMPTON,ROCKHAMPTON
4701,2,APARTMENT,30/07/2018,10/08/2018,23/08/2018,Public Housing,206,11,13,24,ROCKHAMPTON,ROCKHAMPTON
4701,2,APARTMENT,30/08/2018,11/09/2018,2/10/2018,Public Housing,206,12,21,33,ROCKHAMPTON,ROCKHAMPTON
4700,2,APARTMENT,16/10/2018,5/11/2018,10/12/2018,Public Housing,206,20,35,55,ROCKHAMPTON,ROCKHAMPTON
4701,1,APARTMENT,11/04/2019,23/04/2019,7/05/2019,Public Housing,206,12,14,26,ROCKHAMPTON,ROCKHAMPTON
4701,2,ATTACHED HOUSING,4/03/2019,14/03/2019,15/03/2019,Public Housing,206,10,1,11,ROCKHAMPTON,ROCKHAMPTON
4701,2,ATTACHED HOUSING,21/12/2018,14/01/2019,4/02/2019,Public Housing,206,24,21,45,ROCKHAMPTON,ROCKHAMPTON
4700,2,ATTACHED HOUSING,19/12/2018,9/01/2019,4/02/2019,Public Housing,206,21,26,47,ROCKHAMPTON,ROCKHAMPTON
4701,2,DUPLEX,11/07/2018,10/09/2018,11/09/2018,Public Housing,206,61,1,62,ROCKHAMPTON,ROCKHAMPTON
4701,2,DUPLEX,11/07/2018,10/09/2018,27/09/2018,Public Housing,206,61,17,78,ROCKHAMPTON,ROCKHAMPTON
4700,3,DETACHED HOUSE,24/09/2018,10/10/2018,16/10/2018,Public Housing,206,16,6,22,ROCKHAMPTON,ROCKHAMPTON
4700,3,DETACHED HOUSE,20/12/2018,9/01/2019,18/01/2019,Public Housing,206,20,9,29,ROCKHAMPTON,ROCKHAMPTON
4700,3,DETACHED HOUSE,20/12/2018,10/01/2019,14/01/2019,Public Housing,206,21,4,25,ROCKHAMPTON,ROCKHAMPTON
4701,3,DETACHED HOUSE,6/03/2019,19/03/2019,27/03/2019,Public Housing,206,13,8,21,ROCKHAMPTON,ROCKHAMPTON
4701,3,DETACHED HOUSE,13/03/2019,25/03/2019,10/04/2019,Public Housing,206,12,16,28,ROCKHAMPTON,KEPPEL
4701,3,DETACHED HOUSE,24/12/2018,29/01/2019,31/01/2019,Public Housing,206,36,2,38,ROCKHAMPTON,KEPPEL
4701,2,DUPLEX,22/08/2018,31/08/2018,6/09/2018,Aboriginal and Torres Strait Islander Housing,206,9,6,15,ROCKHAMPTON,ROCKHAMPTON
4701,3,DETACHED HOUSE,9/08/2018,17/08/2018,23/08/2018,Aboriginal and Torres Strait Islander Housing,206,8,6,14,ROCKHAMPTON,ROCKHAMPTON
4701,4,DETACHED HOUSE,24/01/2019,26/02/2019,6/03/2019,Aboriginal and Torres Strait Islander Housing,206,33,8,41,ROCKHAMPTON,ROCKHAMPTON
4700,2,DETACHED HOUSE,29/11/2018,17/12/2018,20/12/2018,Aboriginal and Torres Strait Islander Housing,206,18,3,21,ROCKHAMPTON,ROCKHAMPTON
4700,3,DETACHED HOUSE,7/01/2019,24/01/2019,30/01/2019,Aboriginal and Torres Strait Islander Housing,206,17,6,23,ROCKHAMPTON,ROCKHAMPTON
4701,3,DETACHED HOUSE,15/10/2018,5/11/2018,15/11/2018,Aboriginal and Torres Strait Islander Housing,206,21,10,31,ROCKHAMPTON,ROCKHAMPTON
4700,3,DETACHED HOUSE,20/09/2018,4/10/2018,11/10/2018,Aboriginal and Torres Strait Islander Housing,206,14,7,21,ROCKHAMPTON,ROCKHAMPTON
4701,3,DETACHED HOUSE,24/12/2018,17/01/2019,6/02/2019,Aboriginal and Torres Strait Islander Housing,206,24,20,44,ROCKHAMPTON,KEPPEL
